URL,Title,Price,Brand,Model,Trim / Edition,Year of Manufacture,Condition,Transmission,Body type,Fuel type,Engine capacity,Mileage
https://ikman.lk/en/ad/toyota-taisor-v-grade-turbo-2026-for-sale-gampaha-2,Toyota Taisor V Grade Turbo 2026,"Rs 11,850,000",Toyota,Taisor,V Grade Turbo,2026,Brand New,Automatic,Saloon,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-2014-for-sale-kandy,Toyota Land Cruiser Sahara 2014,"Rs 52,500,000",Toyota,Land Cruiser Sahara,Toyota,2014,Used,Automatic,SUV / 4x4,Diesel,"4,460 cc","137,000 km"
https://ikman.lk/en/ad/toyota-vitz-2015-for-sale-kegalle-3,Toyota Vitz 2015,"Rs 7,500,000",Toyota,Vitz,2015,2015,Used,Automatic,Hatchback,Petrol,990 cc,"200,000 km"
https://ikman.lk/en/ad/toyota-rush-2018-for-sale-gampaha-5,Toyota Rush 2018,"Rs 12,000,000",Toyota,Rush,Toyota,2018,Used,Automatic,SUV / 4x4,Petrol,"1,496 cc","71,000 km"
https://ikman.lk/en/ad/toyota-chr-suv-2017-for-sale-gampaha,Toyota CHR SUV 2017,"Rs 12,900,000",Toyota,CHR,SUV,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","103,000 km"
https://ikman.lk/en/ad/toyota-chr-gt-ngx-50-2017-for-sale-gampaha-1,Toyota CHR GT NGX 50 2017,"Rs 11,800,000",Toyota,CHR,GT NGX 50,2017,Used,Tiptronic,SUV / 4x4,Petrol,"1,190 cc","87,200 km"
https://ikman.lk/en/ad/toyota-tercel-el-51-1996-for-sale-gampaha-1,Toyota Tercel El 51 1996,"Rs 2,790,000",Toyota,Tercel,El 51 tercel,1996,Used,Manual,Saloon,Petrol,"1,300 cc","243,600 km"
https://ikman.lk/en/ad/toyota-yaris-cross-premium-luxury-hev-2025-for-sale-gampaha-1,Toyota Yaris Cross Premium Luxury HEV 2025,"Rs 21,200,000",Toyota,Yaris Cross,Premium Luxury HEV,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,490 cc",23 km
https://ikman.lk/en/ad/toyota-yaris-g-2024-for-sale-gampaha-13,Toyota Yaris G 2024,"Rs 11,000,000",Toyota,Yaris,G,2024,Import,Automatic,,Petrol,"1,000 cc","11,000 km"
https://ikman.lk/en/ad/toyota-yaris-g-2025-for-sale-gampaha-10,Toyota Yaris G 2025,"Rs 10,200,000",Toyota,Yaris,G,2025,Import,Automatic,,Petrol,"1,000 cc","20,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-gampaha-23,Toyota Taisor V Grade 2026,"Rs 11,900,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-grade-2026-for-sale-gampaha-22,Toyota Taisor V Grade 2026,"Rs 12,100,000",Toyota,Taisor,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-allion-2010-for-sale-gampaha-277,Toyota Allion 2010,"Rs 9,000,000",Toyota,Allion,,2010,Used,Automatic,,Petrol,"1,490 cc","260,352 km"
https://ikman.lk/en/ad/toyota-raize-z-hybrid-bodykit-2025-for-sale-gampaha-3,Toyota Raize Z Hybrid Bodykit 2025,"Rs 14,375,000",Toyota,Raize,Z Hybrid Bodykit,2025,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",1 km
https://ikman.lk/en/ad/toyota-hilux-z-gr-sport-2023-for-sale-gampaha-98,Toyota Hilux Z Gr Sport 2023,"Rs 24,000,000",Toyota,Hilux,Z Gr Sport,2023,Reconditioned,Automatic,SUV / 4x4,Diesel,"2,800 cc","7,000 km"
https://ikman.lk/en/ad/toyota-chr-gt-line-nero-safety-2023-for-sale-gampaha,Toyota CHR GT Line Nero Safety 2023,"Rs 16,750,000",Toyota,CHR,GT Line Nero Safety,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,200 cc","19,000 km"
https://ikman.lk/en/ad/toyota-yaris-cross-premium-luxury-2025-for-sale-gampaha-22,Toyota Yaris Cross Premium Luxury 2025,"Rs 21,000,000",Toyota,Yaris Cross,Premium Luxury,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,500 cc",55 km
https://ikman.lk/en/ad/toyota-hilux-gr-sport-japan-2023-for-sale-gampaha-1,Toyota Hilux GR Sport japan 2023,"Rs 21,990,000",Toyota,Hilux,GR Sport japan,2023,Reconditioned,Automatic,SUV / 4x4,Diesel,"2,400 cc","27,000 km"
https://ikman.lk/en/ad/toyota-harrier-leather-pack-2025-for-sale-gampaha,Toyota Harrier leather pack 2025,"Rs 39,200,000",Toyota,Harrier,leather pack,2025,Reconditioned,Automatic,SUV / 4x4,Petrol,"2,000 cc","3,000 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-with-bsm-2025-for-sale-gampaha-1,Toyota Raize Z Grade with BSM 2025,"Rs 14,500,000",Toyota,Raize,Z Grade with BSM,2025,Brand New,Automatic,Hatchback,Hybrid,"1,200 cc",6 km
https://ikman.lk/en/ad/toyota-roomy-custam-g-2023-for-sale-gampaha-4,Toyota Roomy CUSTAM G 2023,"Rs 9,800,000",Toyota,Roomy,CUSTAM G,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","23,000 km"
https://ikman.lk/en/ad/toyota-hilux-gr-sport-2023-for-sale-gampaha-34,Toyota Hilux GR Sport 2023,"Rs 23,500,000",Toyota,Hilux,GR Sport,2023,Reconditioned,Automatic,SUV / 4x4,Diesel,"2,400 cc","17,000 km"
https://ikman.lk/en/ad/toyota-pixis-g-s-alll-2025-for-sale-gampaha,Toyota Pixis G S Alll 2025,"Rs 6,800,000",Toyota,Pixis,G S Alll 2025,2025,Reconditioned,Automatic,Hatchback,Petrol,660 cc,"11,000 km"
https://ikman.lk/en/ad/toyota-yaris-ative-2025-for-sale-gampaha,Toyota Yaris Ative 2025,"Rs 16,500,000",Toyota,Yaris,Ative,2025,Brand New,Automatic,Saloon,Petrol,"1,200 cc",25 km
https://ikman.lk/en/ad/toyota-corolla-b12-car-1976-for-sale-gampaha,Toyota Corolla B12 1976,"Rs 700,000",Toyota,Corolla,B12,1976,Used,Manual,Coupé/Sports,Petrol,"2,000 cc","1,000,000 km"
https://ikman.lk/en/ad/toyota-axio-2015-for-sale-gampaha-712,Toyota Axio 2015,"Rs 10,000,000",Toyota,Axio,,2015,Used,Automatic,Saloon,Petrol,"1,500 cc","250,000 km"
https://ikman.lk/en/ad/toyota-raize-12-hybrid-2025-for-sale-gampaha,Toyota Raize 1.2 Hybrid 2025,"Rs 13,875,000",Toyota,Raize,1.2 Hybrid,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-hilux-revo-2018-for-sale-gampaha,Toyota Hilux Revo 2018,"Rs 13,600,000",Toyota,Hilux,Revo 2018,2018,Used,Manual,,Diesel,"2,400 cc","120,000 km"
https://ikman.lk/en/ad/toyota-carina-ti-my-road-1998-for-sale-gampaha,Toyota Carina TI MY ROAD 1998,"Rs 5,450,000",Toyota,Carina,TI MY ROAD,1998,Used,Automatic,Saloon,Petrol,"1,500 cc","160,000 km"
https://ikman.lk/en/ad/toyota-roomy-custom-g-2023-for-sale-kurunegala-24,Toyota Roomy Custom G 2023,"Rs 10,250,000",Toyota,Roomy,Custom G,2023,Import,Automatic,MPV,Petrol,"1,000 cc","18,500 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-300-2025-for-sale-gampaha-3,Toyota Land Cruiser Sahara 300 2025,"Rs 120,000,000",Toyota,Land Cruiser Sahara,LAND CRUISER 300,2025,Brand New,Automatic,Station wagon,Diesel,"3,446 cc",10 km
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-300-2025-for-sale-gampaha-1,Toyota Land Cruiser Sahara 300 2025,"Rs 120,000,000",Toyota,Land Cruiser Sahara,Land Cruiser 300,2025,Brand New,Automatic,Station wagon,Diesel,"3,446 cc",10 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-300-2025-for-sale-gampaha-1,Toyota Land Cruiser Prado 300 2025,"Rs 120,000,000",Toyota,Land Cruiser Prado,LAND CRUISER 300,2025,Brand New,Automatic,Station wagon,Diesel,"3,346 cc",10 km
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-1st-edition-2024-for-sale-gampaha-1,Toyota Land Cruiser Prado LC250 1st Edition 2024,"Rs 85,500,000",Toyota,Land Cruiser Prado,LC250 1st Edition,2024,Reconditioned,Manual,Station wagon,Diesel,"2,755 cc","10,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-lc250-1st-edition-2024-for-sale-gampaha,Toyota Land Cruiser Prado LC250 1ST EDITION 2024,"Rs 85,500,000",Toyota,Land Cruiser Prado,LC250 1ST EDITION,2024,Reconditioned,Automatic,Station wagon,Diesel,"2,755 cc","7,000 km"
https://ikman.lk/en/ad/toyota-aqua-z-2026-for-sale-gampaha-2,Toyota Aqua Z 2026,"Rs 17,100,000",Toyota,Aqua,Z,2026,Import,Automatic,,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2024-for-sale-gampaha,Toyota Yaris Cross Z Grade 2024,"Rs 16,500,000",Toyota,Yaris Cross,Z Grade,2024,Import,Automatic,,Hybrid,"1,500 cc","29,000 km"
https://ikman.lk/en/ad/toyota-yaris-x-grade-2025-for-sale-gampaha-30,Toyota Yaris X Grade 2025,"Rs 9,850,000",Toyota,Yaris,X Grade,2025,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-g-2024-for-sale-gampaha-5,Toyota Corolla G 2024,"Rs 16,100,000",Toyota,Corolla,G,2024,Import,Automatic,,Petrol,"1,500 cc","19,000 km"
https://ikman.lk/en/ad/toyota-corolla-g-2024-for-sale-gampaha-4,Toyota Corolla G 2024,"Rs 16,300,000",Toyota,Corolla,G,2024,Import,Automatic,,Petrol,"1,500 cc","13,000 km"
https://ikman.lk/en/ad/toyota-hilux-travo-overland-plus-2026-for-sale-gampaha-14,Toyota Hilux Travo Overland Plus 2026,"Rs 28,950,000",Toyota,Hilux,Travo Overland Plus,2026,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-g-2002-for-sale-gampaha,Toyota G 2002,"Rs 5,900,000",Toyota,Other Model,G,2002,Used,Automatic,,Petrol,"1,500 cc","130,000 km"
https://ikman.lk/en/ad/toyota-raize-z-grade-2026-for-sale-gampaha-5,Toyota Raize Z Grade 2026,"Rs 14,100,000",Toyota,Raize,Z Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,200 cc",0 km
https://ikman.lk/en/ad/toyota-roomy-gt-custom-2025-for-sale-gampaha-2,Toyota Roomy GT Custom 2025,"Rs 11,450,000",Toyota,Roomy,GT Custom,2025,Brand New,Automatic,MPV,Petrol,"1,000 cc",4 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2026-for-sale-gampaha-8,Toyota Raize Z Hybrid 2026,"Rs 13,800,000",Toyota,Raize,Z Hybrid,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",4 km
https://ikman.lk/en/ad/toyota-alphard-2025-comfort-plus-for-sale-gampaha,Toyota Alphard 2025 Comfort Plus,"Rs 56,500,000",Toyota,Alphard,2025 Comfort Plus,2025,Brand New,Automatic,MPV,Hybrid,"2,500 cc",0 km
https://ikman.lk/en/ad/toyota-yaris-cross-highest-grade-z-2023-for-sale-gampaha-1,Toyota Yaris Cross Highest Grade Z 2023,"Rs 16,950,000",Toyota,Yaris Cross,Highest Grade Z,2023,Reconditioned,Automatic,SUV / 4x4,Petrol,"1,500 cc","4,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-lc-200-modelista-2010-for-sale-gampaha,Toyota Land Cruiser Sahara Lc 200 Modelista 2010,"Rs 43,500,000",Toyota,Land Cruiser Sahara,Lc 200 Modelista,2010,Reconditioned,Automatic,SUV / 4x4,Diesel,"4,500 cc","115,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-prado-highest-spec-2019-for-sale-gampaha,Toyota Land Cruiser Prado Highest Spec 2019,"Rs 58,500,000",Toyota,Land Cruiser Prado,Highest Spec,2019,Used,Automatic,SUV / 4x4,Diesel,"2,800 cc","29,000 km"
https://ikman.lk/en/ad/toyota-allion-240-2003-for-sale-gampaha-263,Toyota Allion 240 2003,"Rs 6,500,000",Toyota,Allion,240,2003,Used,Automatic,Saloon,Petrol,"1,500 cc","193,500 km"
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-white-2026-for-sale-gampaha,Toyota Taisor Urban cruiser White 2026,"Rs 11,850,000",Toyota,Taisor,Urban cruiser White,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-dt-2026-for-sale-gampaha-1,Toyota Taisor urban Cruiser DT 2026,"Rs 11,850,000",Toyota,Taisor,urban Cruiser DT,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-vitz-led-pkg-ksp130-2016-for-sale-gampaha,Toyota Vitz LED PKG KSP130 2016,"Rs 7,195,000",Toyota,Vitz,LED PKG KSP130,2016,Used,Automatic,Hatchback,Petrol,"1,000 cc",120 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2025-for-sale-gampaha-50,Toyota Raize Z HYBRID 2025,"Rs 13,650,000",Toyota,Raize,Z HYBRID,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",8 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-dt-2026-for-sale-gampaha,Toyota Taisor Urban Cruiser DT 2026,"Rs 11,850,000",Toyota,Taisor,Urban Cruiser DT,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-dt-v-2026-for-sale-gampaha,Toyota Taisor Urban cruiser DT V 2026,"Rs 12,100,000",Toyota,Taisor,Urban cruiser DT V,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-vios-2003-for-sale-gampaha-785,Toyota Vios 2003,"Rs 5,050,000",Toyota,Vios,,2003,Used,Automatic,Saloon,Petrol,"1,490 cc","234,000 km"
https://ikman.lk/en/ad/toyota-axio-hybrid-wxb-2017-for-sale-gampaha-5,Toyota Axio Hybrid WXB 2017,"Rs 11,600,000",Toyota,Axio,Axio Hybrid WXB,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","160,000 km"
https://ikman.lk/en/ad/toyota-yaris-ativ-sport-2025-for-sale-gampaha-12,Toyota Yaris Ativ Sport 2025,"Rs 13,500,000",Toyota,Yaris Ativ,Sport,2025,Brand New,Automatic,Saloon,Petrol,"1,200 cc",15 km
https://ikman.lk/en/ad/toyota-corolla-ke20-1971-for-sale-gampaha,Toyota Corolla KE20 1971,"Rs 595,000",Toyota,Corolla,KE20,1971,Used,Manual,Coupé/Sports,Petrol,"1,200 cc","453,600 km"
https://ikman.lk/en/ad/toyota-prius-2011-for-sale-gampaha-980,Toyota Prius 2011,"Rs 8,650,000",Toyota,Prius,2011,2011,Used,Automatic,Saloon,Hybrid,"1,490 cc","131,000 km"
https://ikman.lk/en/ad/toyota-taisor-v-2025-for-sale-gampaha-5,Toyota Taisor V 2025,"Rs 11,275,000",Toyota,Taisor,V,2025,Brand New,Tiptronic,SUV / 4x4,Hybrid,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2025-for-sale-gampaha-49,Toyota Raize ‍‍‍‍Z HYBRID 2025,"Rs 13,650,000",Toyota,Raize,‍‍‍‍Z HYBRID,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",250 km
https://ikman.lk/en/ad/toyota-urbancruiser-hyryder-v-grade-2026-for-sale-gampaha-4,Toyota UrbanCruiser Hyryder V Grade 2026,"Rs 17,750,000",Toyota,UrbanCruiser Hyryder,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-v-2026-for-sale-gampaha-6,Toyota Taisor Urban Cruiser V 2026,"Rs 11,800,000",Toyota,Taisor,Urban Cruiser V,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-urban-cruiser-v-2026-for-sale-gampaha-5,Toyota Taisor Urban Cruiser V 2026,"Rs 12,100,000",Toyota,Taisor,Urban Cruiser V,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-vitz-ksp-130-led-version-2016-for-sale-gampaha,Toyota Vitz 2016,"Rs 7,800,000",Toyota,Vitz,Toyota,2016,Used,Automatic,Hatchback,Petrol,990 cc,"59,500 km"
https://ikman.lk/en/ad/toyota-chr-gt-led-turbo-2018-for-sale-gampaha,Toyota CHR GT LED TURBO 2018,"Rs 13,000,000",Toyota,CHR,GT LED TURBO,2018,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","86,000 km"
https://ikman.lk/en/ad/toyota-chr-ngx-10-2018-for-sale-gampaha-37,Toyota CHR NGX 10 2018,"Rs 15,500,000",Toyota,CHR,NGX 10,2018,Used,Automatic,,Petrol,"1,200 cc","60,700 km"
https://ikman.lk/en/ad/toyota-allion-cbq-xxxx-2017-for-sale-gampaha,Toyota Allion 2017,"Rs 14,200,000",Toyota,Allion,2017,2017,Used,Automatic,Saloon,Petrol,"1,500 cc","98,000 km"
https://ikman.lk/en/ad/toyota-corolla-ce-110-diesel-auto-2001-for-sale-gampaha,Toyota Corolla CE 110 DIESEL AUTO 2001,"Rs 3,400,000",Toyota,Corolla,CE 110 DIESEL AUTO,2001,Used,Automatic,Saloon,Diesel,"2,000 cc","150,000 km"
https://ikman.lk/en/ad/toyota-aqua-z-2026-for-sale-gampaha-1,Toyota Aqua Z 2026,"Rs 17,500,000",Toyota,Aqua,Z,2026,Brand New,Automatic,Hatchback,Hybrid,"1,500 cc",10 km
https://ikman.lk/en/ad/toyota-hyryder-brand-new-2026-for-sale-gampaha,Toyota Hyryder BRAND NEW 2026,"Rs 15,600,000",Toyota,Hyryder,BRAND NEW,2026,Import,Automatic,,Hybrid,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-taisor-v-brand-new-2026-for-sale-gampaha,Toyota Taisor V Brand New 2026,"Rs 11,400,000",Toyota,Taisor,V Brand New,2026,Import,Automatic,,Hybrid,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-hiace-van-14-seater-2026-for-sale-gampaha,Toyota HIACE VAN 14 SEATER 2026,"Rs 29,500,000",Toyota,Other Model,HIACE VAN 14 SEATER,2026,Import,Automatic,,Diesel,"2,800 cc",30 km
https://ikman.lk/en/ad/toyota-raize-x-grade-2023-for-sale-gampaha-34,Toyota Raize X Grade 2023,"Rs 9,890,000",Toyota,Raize,X Grade,2023,Reconditioned,Automatic,Station wagon,Petrol,990 cc,"59,000 km"
https://ikman.lk/en/ad/toyota-premio-superior-2007-for-sale-gampaha-1,Toyota Premio 2007,"Rs 8,750,000",Toyota,Premio,2007,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","167,000 km"
https://ikman.lk/en/ad/toyota-camry-hybrid-2013-for-sale-gampaha,Toyota Camry Hybrid 2013,"Rs 14,500,000",Toyota,Camry,Hybrid,2013,Used,Automatic,,Petrol,"2,500 cc","276,000 km"
https://ikman.lk/en/ad/toyota-commuter-2025-for-sale-gampaha,Toyota Commuter 2025,"Rs 22,000,000",Toyota,Other Model,Commuter,2025,Import,Automatic,MPV,Diesel,"2,800 cc","10,000 km"
https://ikman.lk/en/ad/toyota-aqua-prius-c-2014-for-sale-gampaha-4,Toyota Aqua Prius c 2014,"Rs 7,290,000",Toyota,Aqua,Prius c,2014,Used,Automatic,Hatchback,Hybrid,"1,497 cc","80,700 km"
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2025-for-sale-gampaha-5,Toyota Yaris Cross Z grade 2025,"Rs 15,090,000",Toyota,Yaris Cross,Z grade,2025,Import,Automatic,Station wagon,Hybrid,"1,490 cc","4,500 km"
https://ikman.lk/en/ad/toyota-raize-z-fully-loaded-2025-for-sale-gampaha,Toyota Raize Z FULLY LOADED 2025,"Rs 12,990,000",Toyota,Raize,Z FULLY LOADED,2025,Import,Automatic,Station wagon,Hybrid,990 cc,"2,490 km"
https://ikman.lk/en/ad/toyota-yaris-cross-z-grade-2025-for-sale-gampaha-4,Toyota Yaris Cross Z grade 2025,"Rs 14,990,000",Toyota,Yaris Cross,Z grade,2025,Import,Automatic,Station wagon,Hybrid,"1,490 cc","4,500 km"
https://ikman.lk/en/ad/toyota-commuter-2026-for-sale-gampaha,Toyota Commuter 2026,"Rs 23,800,000",Toyota,Other Model,Commuter,2026,Import,Automatic,MPV,Petrol,"2,700 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-great-2026-for-sale-gampaha-1,Toyota Raize Z Great 2026,"Rs 13,150,000",Toyota,Raize,Z Great,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",6 km
https://ikman.lk/en/ad/toyota-hilux-smart-cab-2010-for-sale-gampaha-74,Toyota Hilux smart cab 2010,"Rs 10,300,000",Toyota,Hilux,smart cab,2010,Used,Manual,SUV / 4x4,Diesel,"2,500 cc","234,999 km"
https://ikman.lk/en/ad/toyota-prius-x-2023-for-sale-gampaha-1,Toyota Prius X 2023,"Rs 25,500,000",Toyota,Prius,X,2023,Import,Automatic,,Hybrid,"1,800 cc","14,000 km"
https://ikman.lk/en/ad/toyota-hilux-travo-2025-for-sale-gampaha-2,Toyota Hilux travo 2025,"Rs 29,500,000",Toyota,Hilux,travo,2025,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",0 km
https://ikman.lk/en/ad/toyota-raize-z-petrol-turbo-2024-for-sale-gampaha-4,Toyota Raize Z Petrol Turbo 2024,"Rs 12,350,000",Toyota,Raize,Z Petrol Turbo,2024,Reconditioned,Tiptronic,SUV / 4x4,Petrol,"1,000 cc","7,000 km"
https://ikman.lk/en/ad/toyota-raize-z-great-2026-for-sale-gampaha,Toyota Raize Z great 2026,"Rs 14,150,000",Toyota,Raize,Z great,2026,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",5 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-2025-for-sale-gampaha-47,Toyota Raize Z Hybrid 2025,"Rs 14,475,000",Toyota,Raize,Z Hybrid,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",1 km
https://ikman.lk/en/ad/toyota-raize-z-hybrid-blacktop-2025-for-sale-gampaha-2,Toyota Raize Z Hybrid Blacktop 2025,"Rs 13,975,000",Toyota,Raize,Z  Hybrid Blacktop,2025,Brand New,Automatic,SUV / 4x4,Hybrid,"1,200 cc",1 km
https://ikman.lk/en/ad/toyota-yaris-push-start-2023-for-sale-gampaha-24,Toyota Yaris Push Start 2023,"Rs 9,100,000",Toyota,Yaris,Push Start,2023,Reconditioned,Automatic,Hatchback,Petrol,"1,000 cc","8,000 km"
https://ikman.lk/en/ad/toyota-hilux-travo-over-land-plus-2026-for-sale-gampaha-3,Toyota Hilux Travo Over Land Plus 2026,"Rs 28,600,000",Toyota,Hilux,Travo Over Land Plus,2026,Brand New,Automatic,SUV / 4x4,Diesel,"2,800 cc",5 km
https://ikman.lk/en/ad/toyota-aqua-2014-for-sale-gampaha-1433,Toyota Aqua 2014,"Rs 7,990,000",Toyota,Aqua,,2014,Used,Automatic,,Hybrid,"1,490 cc","70,000 km"
https://ikman.lk/en/ad/toyota-corolla-ee-90-1987-for-sale-gampaha,Toyota Corolla EE 90 1987,"Rs 1,850,000",Toyota,Corolla,EE 90,1987,Used,Manual,Hatchback,Petrol,"1,300 cc","319,200 km"
https://ikman.lk/en/ad/toyota-corolla-2023-for-sale-gampaha-6,Toyota Corolla 2023,"Rs 16,850,000",Toyota,Corolla,,2023,Brand New,Automatic,Saloon,Petrol,"1,500 cc",600 km
https://ikman.lk/en/ad/toyota-corolla-dx-wagon-1985-for-sale-gampaha-8,Toyota Corolla Dx Wagon 1985,"Rs 1,275,000",Toyota,Corolla,Dx Wagon,1985,Used,Automatic,Station wagon,Petrol,"1,300 cc","336,000 km"
https://ikman.lk/en/ad/toyota-hyryder-v-cruiser-2026-for-sale-gampaha,Toyota Hyryder V Cruiser 2026,"Rs 17,750,000",Toyota,Hyryder V,Cruiser,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-urbancruiser-hyryder-v-grade-2026-for-sale-gampaha-3,Toyota UrbanCruiser Hyryder V Grade 2026,"Rs 17,750,000",Toyota,UrbanCruiser Hyryder,V Grade,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,500 cc",0 km
https://ikman.lk/en/ad/toyota-corolla-wxb-highest-grade-2023-for-sale-gampaha,Toyota Corolla 2023,"Rs 17,500,000",Toyota,Corolla,2023,2023,Used,Automatic,Saloon,Petrol,"1,500 cc","10,000 km"
https://ikman.lk/en/ad/toyota-corolla-ce-106-1992-for-sale-gampaha,Toyota Corolla CE 106 1992,"Rs 2,475,000",Toyota,Corolla,CE 106,1992,Used,Manual,Station wagon,Diesel,"2,000 cc","177,000 km"
https://ikman.lk/en/ad/toyota-axio-g-grade-2008-for-sale-gampaha-116,Toyota Axio G Grade 2008,"Rs 7,550,000",Toyota,Axio,G Grade,2008,Used,Automatic,Saloon,Petrol,"1,500 cc","170,000 km"
https://ikman.lk/en/ad/toyota-taisor-g-grade-turbo-2026-for-sale-gampaha-2,Toyota Taisor G Grade Turbo 2026,"Rs 10,900,000",Toyota,Taisor,G Grade Turbo,2026,Brand New,Automatic,SUV / 4x4,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-chr-2017-for-sale-gampaha-253,Toyota CHR 2017,"Rs 13,000,000",Toyota,CHR,,2017,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","75,600 km"
https://ikman.lk/en/ad/toyota-allion-2007-for-sale-colombo-1266,Toyota Allion 2007,"Rs 7,300,000",Toyota,Allion,2007,2007,Used,Automatic,Saloon,Petrol,"1,500 cc","207,000 km"
https://ikman.lk/en/ad/toyota-vitz-safety-edition-1-2017-for-sale-gampaha-3,Toyota Vitz Safety Edition 1 2017,"Rs 7,799,999",Toyota,Vitz,Safety Edition 1,2017,Used,Automatic,Hatchback,Petrol,990 cc,"120,000 km"
https://ikman.lk/en/ad/toyota-vitz-2019-for-sale-gampaha-248,Toyota Vitz 2019,"Rs 8,500,000",Toyota,Vitz,,2019,Used,Automatic,Hatchback,Petrol,"1,000 cc","76,000 km"
https://ikman.lk/en/ad/toyota-land-cruiser-sahara-2000-for-sale-gampaha-1,Toyota Land Cruiser Sahara 2000,"Rs 14,500,000",Toyota,Land Cruiser Sahara,,2000,Used,Automatic,SUV / 4x4,Petrol,"4,700 cc","148,000 km"
https://ikman.lk/en/ad/toyota-yaris-4way-cam-push-start-2026-for-sale-gampaha,Toyota Yaris 4way Cam/Push Start 2026,"Rs 11,250,000",Toyota,Yaris,4way Cam/Push Start,2026,Brand New,Automatic,Hatchback,Petrol,"1,000 cc",0 km
https://ikman.lk/en/ad/toyota-chr-gr-sport-2023-for-sale-gampaha-4,Toyota CHR GR sport 2023,"Rs 16,800,000",Toyota,CHR,GR sport,2023,Used,Automatic,SUV / 4x4,Petrol,"1,200 cc","11,500 km"
