Price,Make,Model,Year,Mileage,Transmission,Fuel type,Engine capacity,Condition,vehicle_age
7280000,Toyota,Aqua,2012,125000.0,Automatic,Hybrid,1500.0,Registered,14
15650000,Toyota,Premio,2019,84000.0,Automatic,Hybrid,1500.0,Registered,7
13850000,Toyota,Premio,2017,68000.0,Automatic,Hybrid,1500.0,Registered,9
5450000,Toyota,Vitz,2009,0.0,Automatic,Hybrid,1000.0,Registered,17
8450000,Toyota,Premio,2007,126000.0,Automatic,Hybrid,1500.0,Registered,19
7200000,Toyota,Vitz,2016,110000.0,Automatic,Petrol,1000.0,Registered,10
7700000,Toyota,Allion,2007,161000.0,Automatic,Petrol,1500.0,Registered,19
9400000,Toyota,Prius,2011,137000.0,Automatic,Petrol,1496.0,Registered,15
5700000,Toyota,Yaris,2007,108000.0,Manual,Petrol,1300.0,Registered,19
6575000,Toyota,Allion,2003,206000.0,Automatic,Petrol,1500.0,Registered,23
13600000,Toyota,Yaris Ativ,2025,0.0,Automatic,Petrol,1200.0,Registered,1
7990000,Toyota,Aqua,2014,139000.0,Automatic,Hybrid,1496.0,Registered,12
11400000,Toyota,AXIO(DAA-NKE165),2017,158000.0,Manual,Petrol,1490.0,Registered,9
5375000,Toyota,Vitz,2008,180000.0,Automatic,Petrol,1000.0,Registered,18
5700000,Toyota,Vitz,2008,87000.0,Automatic,Petrol,1000.0,Registered,18
9300000,Toyota,Prius,2012,189000.0,Automatic,Hybrid,1800.0,Registered,14
4800000,Toyota,Passo,2007,181000.0,Automatic,Petrol,1495.0,Registered,19
6600000,Toyota,Allion,2003,170000.0,Automatic,Petrol,1500.0,Registered,23
7300000,Toyota,Axio,2007,258000.0,Manual,Petrol,1490.0,Registered,19
11600000,Toyota,Axio,2017,149000.0,Automatic,Petrol,1490.0,Registered,9
5500000,Toyota,Vios,2004,190000.0,Automatic,Petrol,1499.0,Registered,22
4800000,Toyota,Vios,2003,88000.0,Automatic,Petrol,1497.0,Registered,23
3350000,Toyota,Soluna,2000,0.0,Manual,Petrol,1500.0,Registered,26
14500000,Toyota,Premio,2018,70000.0,Automatic,Hybrid,1500.0,Registered,8
7300000,Toyota,Aqua,2013,130000.0,Automatic,Petrol,1500.0,Registered,13
9800000,Toyota,Axio,2015,98000.0,Manual,Petrol,1500.0,Registered,11
8450000,Toyota,Vitz,2019,73000.0,Automatic,Petrol,1000.0,Registered,7
4700000,Toyota,Vitz,2005,128000.0,Manual,Petrol,997.0,Registered,21
6750000,Toyota,Prius,2008,164000.0,Automatic,Hybrid,1500.0,Registered,18
5250000,Toyota,Vitz,2008,165000.0,Manual,Petrol,1000.0,Registered,18
7000000,Toyota,Aqua,2013,132000.0,Automatic,Hybrid,1500.0,Registered,13
10600000,Toyota,Premio,2013,113000.0,Automatic,Petrol,1500.0,Registered,13
6300000,Toyota,Allion,2003,207000.0,Automatic,Petrol,1200.0,Registered,23
9200000,Toyota,Prius,2011,148000.0,Automatic,Petrol,1200.0,Registered,15
4500000,Toyota,Passo,2005,175000.0,Automatic,Hybrid,1200.0,Registered,21
8500000,Toyota,Axio,2014,183000.0,Automatic,Petrol,1200.0,Registered,12
7250000,Toyota,Aqua,2012,200000.0,Automatic,Hybrid,1490.0,Registered,14
8600000,Toyota,Yaris,2023,25000.0,Automatic,Petrol,1000.0,Registered,3
8600000,Toyota,Axio,2015,220000.0,Automatic,Petrol,1200.0,Registered,11
8800000,Toyota,Allion,2010,176292.0,Automatic,Petrol,1500.0,Registered,16
5500000,Toyota,Vios,2004,190000.0,Automatic,Petrol,1000.0,Registered,22
18500000,Toyota,Yaris Ativ,2025,10000.0,Automatic,Hybrid,1500.0,Registered,1
8500000,Toyota,Prius,2012,179000.0,Automatic,Hybrid,1798.0,Registered,14
7625000,Toyota,Vitz,2017,0.0,Automatic,Petrol,1300.0,Registered,9
8575000,Toyota,Prius,2010,130000.0,Automatic,Hybrid,1800.0,Registered,16
10900000,Toyota,Prius,2014,200000.0,Automatic,Hybrid,1500.0,Registered,12
7050000,Toyota,Vitz,2015,78800.0,Automatic,Petrol,1000.0,Registered,11
8750000,Toyota,Axio,2013,152000.0,Automatic,Hybrid,1500.0,Registered,13
6500000,Toyota,Corolla,2008,171581.0,Automatic,Petrol,1600.0,Registered,18
10275000,Toyota,Yaris,2025,1.0,Automatic,Petrol,1000.0,Registered,1
7500000,Toyota,Vitz,2017,140000.0,Automatic,Petrol,1000.0,Registered,9
11200000,Toyota,Axio,2017,180000.0,Automatic,Petrol,1500.0,Registered,9
7100000,Toyota,Aqua,2012,149000.0,Automatic,Hybrid,1496.0,Registered,14
7350000,Toyota,Allion,2003,185678.0,Automatic,Petrol,1490.0,Registered,23
5970000,Toyota,Belta,2008,142790.0,Automatic,Petrol,1000.0,Registered,18
17500000,Toyota,Premio,2019,55000.0,Automatic,Petrol,1500.0,Registered,7
4800000,Toyota,Vios,2003,69000.0,Automatic,Petrol,1497.0,Registered,23
11450000,Toyota,Premio,2014,0.0,Automatic,Petrol,1400.0,Registered,12
11500000,Toyota,Axio,2015,170000.0,Automatic,Hybrid,1500.0,Registered,11
3175000,Toyota,Starlet,1996,175000.0,Automatic,Diesel,1200.0,Registered,30
11700000,Toyota,Axio,2016,110000.0,Automatic,Hybrid,1500.0,Registered,10
12500000,Toyota,Axio,2017,147000.0,Automatic,Hybrid,1500.0,Registered,9
1690000,Toyota,Corolla,1990,0.0,Manual,Petrol,1300.0,Registered,36
7300000,Toyota,Aqua,2013,167000.0,Automatic,Hybrid,1500.0,Registered,13
5325000,Toyota,Vios,2003,164500.0,Automatic,Petrol,1495.0,Registered,23
12300000,Toyota,Premio,2015,136000.0,Automatic,Petrol,1496.0,Registered,11
8500000,Toyota,Prius,2012,0.0,Automatic,Hybrid,1500.0,Registered,14
3675000,Toyota,Corolla,1997,253000.0,Automatic,Diesel,2000.0,Registered,29
7900000,Toyota,Axio,2011,137100.0,Automatic,Petrol,1500.0,Registered,15
7050000,Toyota,Aqua,2013,93000.0,Automatic,Petrol,1500.0,Registered,13
7800000,Toyota,Aqua,2015,137000.0,Automatic,Petrol,980.0,Registered,11
6525000,Toyota,Aqua,2012,140000.0,Automatic,Hybrid,1500.0,Registered,14
11500000,Toyota,Axio,2016,131000.0,Automatic,Hybrid,1500.0,Registered,10
12500000,Toyota,Axio,2017,105000.0,Automatic,Petrol,1500.0,Registered,9
8450000,Toyota,Vitz,2019,87000.0,Automatic,Petrol,1300.0,Registered,7
10900000,Toyota,Axio,2016,99000.0,Manual,Petrol,1000.0,Registered,10
3650000,Toyota,Vista,2002,190000.0,Automatic,Petrol,1750.0,Registered,24
6990000,Toyota,Aqua,2014,171000.0,Automatic,Hybrid,1490.0,Registered,12
7500000,Toyota,Avanza,2013,130000.0,Manual,Petrol,1300.0,Registered,13
6425000,Toyota,Prius,2008,180000.0,Automatic,Hybrid,1500.0,Registered,18
10800000,Toyota,Premio,2013,206907.0,Automatic,Petrol,1500.0,Registered,13
11900000,Toyota,Premio,2013,113000.0,Automatic,Petrol,1800.0,Registered,13
6000000,Toyota,Vios,2007,136000.0,Automatic,Petrol,1200.0,Registered,19
7950000,Toyota,Axio,2014,117000.0,Automatic,Petrol,1200.0,Registered,12
8300000,Toyota,Aqua,2016,220000.0,Automatic,Petrol,1300.0,Registered,10
7990000,Toyota,Vitz,2018,99000.0,Automatic,Petrol,998.0,Registered,8
7600000,Toyota,Aqua,2013,140000.0,Automatic,Petrol,980.0,Registered,13
6550000,Toyota,Prius,2008,107000.0,Automatic,Hybrid,1500.0,Registered,18
7580000,Toyota,Aqua,2014,13800.0,Automatic,Hybrid,1500.0,Registered,12
4850000,Toyota,Vios,2003,147000.0,Automatic,Petrol,1500.0,Registered,23
6900000,Toyota,Aqua,2013,250000.0,Automatic,Petrol,950.0,Registered,13
7250000,Toyota,Vitz,2017,96000.0,Automatic,Petrol,950.0,Registered,9
7350000,Toyota,Aqua,2013,148000.0,Automatic,Petrol,980.0,Registered,13
15400000,Toyota,Premio,2018,11000.0,Automatic,Petrol,1500.0,Registered,8
9975000,Toyota,Axio,2015,118000.0,Automatic,Petrol,1300.0,Registered,11
5500000,Toyota,Vitz,2008,140000.0,Automatic,Petrol,1000.0,Registered,18
7250000,Toyota,Vitz,2016,132000.0,Automatic,Petrol,1300.0,Registered,10
7300000,Toyota,Aqua,2014,129000.0,Automatic,Petrol,1496.0,Registered,12
8000000,Toyota,Vitz,2018,79500.0,Automatic,Petrol,1000.0,Registered,8
8850000,Toyota,Prius,2012,130000.0,Automatic,Hybrid,1800.0,Registered,14
8600000,Toyota,Aqua,2016,90000.0,Automatic,Hybrid,1500.0,Registered,10
5300000,Toyota,Vitz,2008,124000.0,Automatic,Petrol,1496.0,Registered,18
8600000,Toyota,Aqua,2015,210000.0,Automatic,Hybrid,1496.0,Registered,11
8475000,Toyota,Aqua,2014,163000.0,Automatic,Hybrid,1496.0,Registered,12
7800000,Toyota,Allion,2005,144000.0,Automatic,Petrol,1500.0,Registered,21
8700000,Toyota,Aqua,2016,85000.0,Automatic,Petrol,1496.0,Registered,10
3200000,Toyota,Corolla,1996,282000.0,Manual,Petrol,1500.0,Registered,30
7990000,Toyota,Aqua,2012,120000.0,Automatic,Hybrid,1500.0,Registered,14
5800000,Toyota,Yaris,2008,343783.0,Manual,Petrol,1300.0,Registered,18
9900000,Toyota,Axio,2015,98000.0,Automatic,Hybrid,1500.0,Registered,11
9000000,Toyota,Yaris,2023,0.0,Automatic,Petrol,1000.0,Registered,3
7250000,Toyota,Aqua,2014,129000.0,Automatic,Hybrid,1500.0,Registered,12
14200000,Toyota,Premio,2017,89000.0,Automatic,Petrol,1496.0,Registered,9
8200000,Toyota,Premio,2008,164000.0,Automatic,Petrol,1500.0,Registered,18
2675000,Toyota,Carina,1995,0.0,Manual,Diesel,2000.0,Registered,31
9850000,Toyota,Yaris,2022,700.0,Automatic,Petrol,650.0,Registered,4
10500000,Toyota,Prius,2014,93000.0,Automatic,Hybrid,1200.0,Registered,12
12500000,Toyota,Axio,2018,145000.0,Automatic,Hybrid,1200.0,Registered,8
8000000,Toyota,Vitz,2018,92700.0,Automatic,Petrol,1000.0,Registered,8
13850000,Toyota,Premio,2017,68000.0,Automatic,Petrol,1400.0,Registered,9
4800000,Toyota,Vitz,2007,0.0,Automatic,Petrol,1000.0,Registered,19
5400000,Toyota,Passo,2007,32000.0,Automatic,Petrol,1000.0,Registered,19
5600000,Toyota,Vios,2007,164000.0,Automatic,Petrol,1500.0,Registered,19
5500000,Toyota,Vitz,2010,169000.0,Automatic,Petrol,1000.0,Registered,16
3000000,Toyota,Corona,1999,252000.0,Manual,Diesel,1975.0,Registered,27
6700000,Toyota,Axio,2007,122000.0,Automatic,Petrol,1350.0,Registered,19
6385000,Toyota,Prius,2007,147000.0,Automatic,Hybrid,1498.0,Registered,19
7300000,Toyota,Vitz,2016,132000.0,Automatic,Petrol,1000.0,Registered,10
6400000,Toyota,Allion,2003,207000.0,Automatic,Petrol,1500.0,Registered,23
9875000,Toyota,Axio,2016,160000.0,Automatic,Hybrid,1500.0,Registered,10
5700000,Toyota,Vitz,2011,140000.0,Automatic,Petrol,1000.0,Registered,15
5700000,Toyota,Vitz,2007,140000.0,Automatic,Petrol,1000.0,Registered,19
6950000,Toyota,Aqua,2012,190000.0,Automatic,Petrol,1500.0,Registered,14
6800000,Toyota,Vitz,2008,150000.0,Automatic,Petrol,1000.0,Registered,18
6850000,Toyota,Aqua,2013,160000.0,Automatic,Petrol,1000.0,Registered,13
5100000,Toyota,Vios,2003,198000.0,Automatic,Petrol,1500.0,Registered,23
14550000,Toyota,Premio,2016,67000.0,Automatic,Petrol,1500.0,Registered,10
6850000,Toyota,Axio,2008,270000.0,Automatic,Petrol,1500.0,Registered,18
8650000,Toyota,Axio,2013,110000.0,Automatic,Petrol,1500.0,Registered,13
6000000,Toyota,Vitz,2008,116000.0,Automatic,Petrol,1000.0,Registered,18
5350000,Toyota,Vios,2003,161000.0,Automatic,Diesel,1496.0,Registered,23
8590000,Toyota,Vitz,2019,53000.0,Automatic,Petrol,1000.0,Registered,7
8675000,Toyota,Aqua,2015,132000.0,Automatic,Petrol,1500.0,Registered,11
6000000,Toyota,Vitz,2010,134000.0,Automatic,Petrol,1000.0,Registered,16
9350000,Toyota,Aqua,2015,107000.0,Automatic,Petrol,1300.0,Registered,11
5100000,Toyota,Starlet,1998,120000.0,Automatic,Petrol,1330.0,Registered,28
11200000,Toyota,Premio,2013,180000.0,Automatic,Petrol,1500.0,Registered,13
6850000,Toyota,Aqua,2012,100000.0,Automatic,Hybrid,1500.0,Registered,14
5375000,Toyota,Vios,2004,0.0,Automatic,Petrol,1500.0,Registered,22
7350000,Toyota,Aqua,2013,148000.0,Automatic,Petrol,850.0,Registered,13
8675000,Toyota,Aqua,2015,0.0,Automatic,Diesel,1400.0,Registered,11
5150000,Toyota,Vios,2009,199000.0,Automatic,Petrol,1500.0,Registered,17
4800000,Toyota,Vios,2004,175000.0,Automatic,Petrol,1500.0,Registered,22
9700000,Toyota,Yaris,2024,0.0,Automatic,Petrol,1500.0,Registered,2
13000000,Toyota,Premio,2017,110000.0,Automatic,Hybrid,1500.0,Registered,9
9550000,Toyota,Yaris,2024,10000.0,Automatic,Petrol,1000.0,Registered,2
5600000,Toyota,Corolla,2003,164876.0,Automatic,Hybrid,1500.0,Registered,23
5600000,Toyota,Vitz,2008,470000.0,Automatic,Hybrid,1000.0,Registered,18
7350000,Toyota,Aqua,2013,149000.0,Automatic,Hybrid,1500.0,Registered,13
5650000,Toyota,Carina,2000,214000.0,Automatic,Petrol,1790.0,Registered,26
5800000,Toyota,Vitz,2007,89000.0,Automatic,Petrol,1490.0,Registered,19
1700000,Toyota,Corona,1991,0.0,Manual,Petrol,1490.0,Registered,35
8450000,Toyota,Yaris,2023,48000.0,Automatic,Petrol,1400.0,Registered,3
8500000,Toyota,Aqua,2015,119000.0,Automatic,Petrol,1490.0,Registered,11
3450000,Toyota,Corolla,1999,197000.0,Manual,Petrol,1500.0,Registered,27
7100000,Toyota,Aqua,2012,230000.0,Automatic,Hybrid,1500.0,Registered,14
6700000,Toyota,Aqua,2012,150000.0,Automatic,Hybrid,1500.0,Registered,14
6850000,Toyota,Aqua,2013,160000.0,Automatic,Hybrid,1500.0,Registered,13
7800000,Toyota,Aqua,2015,183679.0,Automatic,Petrol,1500.0,Registered,11
10800000,Toyota,Prius,2014,135000.0,Automatic,Hybrid,1800.0,Registered,12
7900000,Toyota,Axio,2010,218000.0,Manual,Petrol,1500.0,Registered,16
4250000,Toyota,Corolla,1997,305000.0,Automatic,Diesel,1400.0,Registered,29
7850000,Toyota,Axio,2007,145000.0,Automatic,Petrol,1490.0,Registered,19
7425000,Toyota,Aqua,2014,190000.0,Automatic,Hybrid,1500.0,Registered,12
7550000,Toyota,Vitz,2017,140000.0,Automatic,Hybrid,1000.0,Registered,9
13800000,Toyota,Prius,2016,63000.0,Automatic,Petrol,1500.0,Registered,10
10400000,Toyota,Prius,2014,142000.0,Automatic,Petrol,1200.0,Registered,12
10500000,Toyota,Prius,2013,100000.0,Automatic,Petrol,1800.0,Registered,13
8900000,Toyota,Prius,2012,130000.0,Automatic,Petrol,1800.0,Registered,14
7100000,Toyota,Aqua,2014,202000.0,Automatic,Petrol,980.0,Registered,12
6900000,Toyota,Aqua,2013,125000.0,Automatic,Petrol,950.0,Registered,13
4500000,Toyota,Corolla,2000,192000.0,Automatic,Petrol,1500.0,Registered,26
4500000,Toyota,Vios,2004,170000.0,Automatic,Petrol,1150.0,Registered,22
8390000,Toyota,Avanza,2014,138000.0,Automatic,Petrol,1500.0,Registered,12
750000,Toyota,Corolla,1992,150000.0,Manual,Petrol,1500.0,Registered,34
9175000,Toyota,Prius,2011,240000.0,Automatic,Hybrid,1798.0,Registered,15
7390000,Toyota,Vitz,2016,120000.0,Automatic,Petrol,1000.0,Registered,10
13500000,Toyota,Fielder,2023,6600.0,Automatic,Hybrid,660.0,Registered,3
7925000,Toyota,Aqua,2015,172500.0,Automatic,Petrol,1000.0,Registered,11
8500000,Toyota,Corolla,2014,198990.0,Automatic,Hybrid,1500.0,Registered,12
8800000,Toyota,Allion,2007,188000.0,Automatic,Petrol,1500.0,Registered,19
10827565,Toyota,Yaris,2026,7.0,Automatic,Petrol,1000.0,Registered,0
9800000,Toyota,Yaris Ativ,2019,91000.0,Automatic,Petrol,1198.0,Registered,7
4950000,Toyota,Vitz,2007,297000.0,Automatic,Petrol,1000.0,Registered,19
7400000,Toyota,Axio,2010,250000.0,Automatic,Petrol,1496.0,Registered,16
8400000,Toyota,Vitz,2017,81000.0,Automatic,Petrol,990.0,Registered,9
4400000,Toyota,Passo,2007,135000.0,Automatic,Petrol,1500.0,Registered,19
13200000,Toyota,Axio,2018,123000.0,Automatic,Hybrid,1500.0,Registered,8
5550000,Toyota,Vios,2003,202000.0,Automatic,Petrol,1500.0,Registered,23
9900000,Toyota,Roomy,2023,31000.0,Automatic,Petrol,1000.0,Registered,3
7500000,Toyota,Aqua,2012,131000.0,Automatic,Hybrid,1500.0,Registered,14
9675000,Toyota,Premio,2011,155000.0,Automatic,Petrol,1500.0,Registered,15
7950000,Toyota,Vitz,2018,58000.0,Automatic,Petrol,1000.0,Registered,8
8400000,Toyota,Aqua,2015,133000.0,Automatic,Petrol,1496.0,Registered,11
6600000,Toyota,Aqua,2013,168500.0,Automatic,Petrol,1200.0,Registered,13
8500000,Toyota,Aqua,2015,150000.0,Automatic,Petrol,1000.0,Registered,11
9700000,Toyota,Prius,2013,253000.0,Automatic,Petrol,1200.0,Registered,13
7450000,Toyota,Vitz,2016,130000.0,Automatic,Petrol,990.0,Registered,10
14100000,Toyota,Premio,2017,50000.0,Automatic,Petrol,1800.0,Registered,9
6150000,Toyota,Belta,2008,0.0,Manual,Petrol,1490.0,Registered,18
8450000,Toyota,Axio,2014,183000.0,Automatic,Petrol,1400.0,Registered,12
8300000,Toyota,Axio,2011,180000.0,Automatic,Petrol,1459.0,Registered,15
16000000,Toyota,Premio,2018,90000.0,Automatic,Petrol,1490.0,Registered,8
11575000,Toyota,Axio,2017,134000.0,Automatic,Petrol,1500.0,Registered,9
8100000,Toyota,Aqua,2015,77000.0,Automatic,Petrol,1496.0,Registered,11
6800000,Toyota,Axio,2007,214000.0,Manual,Petrol,900.0,Registered,19
9800000,Toyota,Axio,2015,122000.0,Manual,Petrol,1000.0,Registered,11
10700000,Toyota,Prius,2012,160000.0,Automatic,Hybrid,1800.0,Registered,14
7695000,Toyota,Pixis,2026,3000.0,Automatic,Petrol,650.0,Registered,0
5895000,Toyota,Corolla,2002,128644.0,Automatic,Diesel,2180.0,Registered,24
6800000,Toyota,Aqua,2013,160000.0,Automatic,Hybrid,1800.0,Registered,13
15100000,Toyota,Premio,2018,60000.0,Automatic,Petrol,1500.0,Registered,8
11350000,Toyota,Axio,2017,153000.0,Automatic,Petrol,1200.0,Registered,9
7400000,Toyota,Vitz,2017,98000.0,Automatic,Petrol,1000.0,Registered,9
6165000,Toyota,Yaris,2007,146000.0,Automatic,Petrol,1300.0,Registered,19
10400000,Toyota,Axio,2016,53000.0,Automatic,Hybrid,1500.0,Registered,10
13900000,Toyota,Premio,2017,71000.0,Automatic,Diesel,1800.0,Registered,9
7550000,Toyota,Aqua,2013,140000.0,Automatic,Hybrid,1500.0,Registered,13
8500000,Toyota,Corolla,2012,93000.0,Automatic,Petrol,1600.0,Registered,14
9875000,Toyota,Premio,2013,190000.0,Automatic,Hybrid,1500.0,Registered,13
10900000,Toyota,Prius,2014,135000.0,Manual,Petrol,1000.0,Registered,12
8250000,Toyota,Aqua,2014,163000.0,Automatic,Petrol,850.0,Registered,12
3250000,Toyota,Starlet,1995,147500.0,Manual,Petrol,1300.0,Registered,31
5075000,Toyota,Vitz,2007,232000.0,Automatic,Petrol,1000.0,Registered,19
11300000,Toyota,Premio,2013,12345.0,Automatic,Petrol,1500.0,Registered,13
8650000,Toyota,Premio,2008,135000.0,Automatic,Petrol,958.0,Registered,18
13400000,Toyota,CHR,2018,115000.0,Automatic,Petrol,1200.0,Registered,8
10800000,Toyota,Premio,2014,176000.0,Automatic,Petrol,1797.0,Registered,12
5300000,Toyota,Vitz,2007,120000.0,Automatic,Petrol,1000.0,Registered,19
3225000,Toyota,Corolla,1997,198000.0,Automatic,Diesel,1400.0,Registered,29
7850000,Toyota,Vitz,2017,70000.0,Automatic,Petrol,1500.0,Registered,9
7400000,Toyota,Vitz,2017,98000.0,Automatic,Petrol,850.0,Registered,9
6750000,Toyota,Allion,2002,175000.0,Automatic,Petrol,1500.0,Registered,24
7000000,Toyota,Aqua,2013,203500.0,Automatic,Petrol,1500.0,Registered,13
5400000,Toyota,Vitz,2008,165000.0,Automatic,Petrol,1000.0,Registered,18
6900000,Toyota,Vitz,2016,120000.0,Automatic,Petrol,900.0,Registered,10
13550000,Toyota,Premio,2017,143000.0,Automatic,Petrol,1500.0,Registered,9
6800000,Toyota,Aqua,2013,199500.0,Automatic,Hybrid,1500.0,Registered,13
8850000,Toyota,Yaris,2023,32000.0,Automatic,Petrol,1000.0,Registered,3
7000000,Toyota,Vitz,2016,58000.0,Automatic,Petrol,1500.0,Registered,10
9250000,Toyota,Premio,2010,191000.0,Automatic,Hybrid,1500.0,Registered,16
5850000,Toyota,Vitz,2008,212000.0,Automatic,Petrol,1300.0,Registered,18
7200000,Toyota,Vitz,2016,80000.0,Automatic,Petrol,850.0,Registered,10
6275000,Toyota,Corolla,2008,210000.0,Automatic,Petrol,1000.0,Registered,18
7100000,Toyota,Aqua,2013,150000.0,Automatic,Hybrid,1500.0,Registered,13
4800000,Toyota,Vitz,2005,200000.0,Automatic,Hybrid,1000.0,Registered,21
10800000,Toyota,Prius,2014,142000.0,Automatic,Hybrid,1500.0,Registered,12
6600000,Toyota,Aqua,2013,168000.0,Automatic,Hybrid,1500.0,Registered,13
4350000,Toyota,Sprinter,1997,188000.0,Automatic,Petrol,1500.0,Registered,29
9400000,Toyota,Yaris,2023,200.0,Automatic,Petrol,990.0,Registered,3
7550000,Toyota,Aqua,2012,138000.0,Automatic,Petrol,900.0,Registered,14
7800000,Toyota,Vitz,2018,153000.0,Automatic,Petrol,1000.0,Registered,8
8000000,Toyota,Aqua,2013,107000.0,Automatic,Petrol,1500.0,Registered,13
9700000,Toyota,Axio,2015,123000.0,Automatic,Hybrid,1496.0,Registered,11
7050000,Toyota,Aqua,2013,191443.0,Automatic,Petrol,1490.0,Registered,13
7000000,Toyota,Belta,2009,113000.0,Automatic,Petrol,1300.0,Registered,17
7690000,Toyota,Allion,2005,225000.0,Automatic,Petrol,1500.0,Registered,21
9650000,Toyota,Yaris,2024,35000.0,Automatic,Petrol,990.0,Registered,2
9800000,Toyota,Premio,2013,123000.0,Automatic,Petrol,1500.0,Registered,13
6300000,Toyota,Corolla,2007,0.0,Automatic,Petrol,1600.0,Registered,19
6200000,Toyota,Allion,2002,160000.0,Automatic,Petrol,1496.0,Registered,24
8500000,Toyota,Vitz,2019,85000.0,Automatic,Hybrid,996.0,Registered,7
5275000,Toyota,Passo,2009,49000.0,Automatic,Petrol,1000.0,Registered,17
18500000,Toyota,Premio,2019,86000.0,Automatic,Petrol,1500.0,Registered,7
5890000,Toyota,Belta,2007,161000.0,Automatic,Petrol,1000.0,Registered,19
8750000,Toyota,Aqua,2015,93000.0,Automatic,Hybrid,1490.0,Registered,11
8250000,Toyota,Aqua,2015,210000.0,Automatic,Petrol,950.0,Registered,11
7350000,Toyota,Vitz,2016,173700.0,Automatic,Petrol,1000.0,Registered,10
6900000,Toyota,Corolla,2008,149000.0,Automatic,Petrol,1600.0,Registered,18
7000000,Toyota,Belta,2010,15000.0,Automatic,Petrol,1000.0,Registered,16
8600000,Toyota,Vitz,2019,91000.0,Automatic,Petrol,1000.0,Registered,7
7900000,Toyota,Vitz,2018,156000.0,Automatic,Petrol,1000.0,Registered,8
7750000,Toyota,Vitz,2017,124000.0,Automatic,Petrol,1000.0,Registered,9
6650000,Toyota,Prius,2007,0.0,Automatic,Hybrid,1500.0,Registered,19
11400000,Toyota,Axio,2017,100050.0,Automatic,Petrol,1400.0,Registered,9
6600000,Toyota,Allion,2003,207000.0,Automatic,Petrol,1200.0,Registered,23
9000000,Toyota,Axio,2014,384000.0,Automatic,Petrol,1500.0,Registered,12
2780000,Toyota,Tercel,1996,168200.0,Automatic,Petrol,1500.0,Registered,30
8400000,Toyota,Vitz,2019,114000.0,Automatic,Petrol,1000.0,Registered,7
4650000,Toyota,Passo,2004,191000.0,Automatic,Petrol,990.0,Registered,22
9500000,Toyota,Axio,2015,187000.0,Automatic,Hybrid,1500.0,Registered,11
6500000,Toyota,Axio,2007,210.0,Automatic,Hybrid,1500.0,Registered,19
9400000,Toyota,Yaris,2023,20000.0,Automatic,Petrol,990.0,Registered,3
14200000,Toyota,Premio,2016,81000.0,Automatic,Petrol,1500.0,Registered,10
6100000,Toyota,IST,2007,149000.0,Automatic,Petrol,1500.0,Registered,19
10600000,Toyota,Yaris,2025,700.0,Automatic,Petrol,990.0,Registered,1
9000000,Toyota,Prius,2011,188175.0,Automatic,Hybrid,1800.0,Registered,15
6950000,Toyota,Allion,2004,0.0,Automatic,Petrol,1500.0,Registered,22
9000000,Toyota,Axio,2015,120000.0,Automatic,Hybrid,1500.0,Registered,11
12300000,Toyota,Axio,2018,117000.0,Automatic,Hybrid,1500.0,Registered,8
6200000,Toyota,Aqua,2012,160000.0,Manual,Hybrid,1500.0,Registered,14
11700000,Toyota,Axio,2017,0.0,Automatic,Hybrid,1500.0,Registered,9
10950000,Toyota,Axio,2016,99000.0,Automatic,Hybrid,1500.0,Registered,10
7650000,Toyota,Vitz,2017,137000.0,Automatic,Petrol,1500.0,Registered,9
8050000,Toyota,Vitz,2018,61800.0,Automatic,Petrol,1500.0,Registered,8
7490000,Toyota,Tank,2016,118000.0,Automatic,Petrol,1000.0,Registered,10
5090000,Toyota,Vitz,2007,140000.0,Automatic,Petrol,1000.0,Registered,19
7800000,Toyota,Aqua,2012,159000.0,Automatic,Hybrid,1500.0,Registered,14
3550000,Toyota,Sprinter,1997,196000.0,Automatic,Petrol,1500.0,Registered,29
2990000,Toyota,Corolla,1998,227000.0,Automatic,Diesel,2000.0,Registered,28
4650000,Toyota,Passo,2005,191000.0,Automatic,Petrol,990.0,Registered,21
2670000,Toyota,Tercel,1995,120000.0,Manual,Petrol,1300.0,Registered,31
9300000,Toyota,Axio,2015,90000.0,Automatic,Hybrid,1500.0,Registered,11
13000000,Toyota,Premio,2016,139000.0,Automatic,Petrol,1500.0,Registered,10
17600000,Toyota,Corolla,2022,0.0,Automatic,Petrol,1496.0,Registered,4
9775000,Toyota,Prius,2013,264000.0,Automatic,Hybrid,1800.0,Registered,13
2590000,Toyota,Corolla,1991,300000.0,Manual,Diesel,2000.0,Registered,35
9600000,Toyota,Yaris,2024,28210.0,Automatic,Petrol,1500.0,Registered,2
3250000,Toyota,Tercel,1999,247000.0,Manual,Petrol,1200.0,Registered,27
8975000,Toyota,Yaris,2023,39700.0,Automatic,Petrol,1000.0,Registered,3
8700000,Toyota,Vitz,2019,30700.0,Automatic,Petrol,1000.0,Registered,7
17500000,Toyota,Premio,2019,30700.0,Automatic,Petrol,1500.0,Registered,7
6375000,Toyota,Corolla,2008,210000.0,Automatic,Petrol,1200.0,Registered,18
10900000,Toyota,Axio,2016,200000.0,Automatic,Petrol,1200.0,Registered,10
6700000,Toyota,Aqua,2013,160000.0,Automatic,Petrol,1000.0,Registered,13
8600000,Toyota,Prius,2011,200000.0,Automatic,Petrol,1200.0,Registered,15
12500000,Toyota,Axio,2016,155000.0,Automatic,Petrol,1200.0,Registered,10
